NA	NA	1.5479617	1.5480602	1.5481585	1.5482571	1.5483555	1.548454	1.5485525	1.5486511	1.5487496	1.5488482	1.5489466	1.5490452	1.5491437	1.5492424	1.5493408	1.5494395	1.5495383	1.5496368	1.5497355	1.5498341	1.5499328	1.5500315	1.5501302	1.550229	1.5503278	1.5504266	1.5505252	1.550624	1.5507228	1.5508215	1.5509205	1.5510193	1.5511183	1.5512171	1.5513159	1.5514148	1.5515137	1.5516126	1.5517117	1.5518106	1.5519094	1.5520085	1.5521075	1.5522065	1.5523055	1.5524045	1.5525036	1.5526026	1.5527017	1.5528009	1.5529	1.552999	1.5530982	1.5531974	1.5532966	1.5533956	1.5534948	1.5535941	1.5536933	1.5537925	1.5538918	1.553991	1.5540903	1.5541894	1.5542887	1.5543882	1.5544875	1.5545869	1.5546862	1.5547855	1.5548849	1.5549843	1.5550838	1.5551832	1.5552826	1.555382	1.5554816	1.555581	1.5556805	1.5557801	1.5558796	1.555979	1.5560786	1.5561782	1.5562778	1.5563773	1.556477	1.5565765	1.5566763	1.5567758	1.5568755	1.5569752	1.5570749	1.5571747	1.5572743	1.5573741	1.5574738	1.5575736	1.5576733	1.5577731	1.5578729	1.5579728	1.5580726	1.5581725	1.5582722	1.5583721	1.558472	1.5585719	1.5586718	1.5587717	1.5588717	1.5589716	1.5590717	1.5591717	1.5592716	1.5593717	1.5594717	1.5595717	1.5596718	1.5597719	1.5598719	1.559972	1.5600722	1.5601723	1.5602723	1.5603726	1.5604727	1.560573	1.5606732	1.5607733	1.5608735	1.5609738	1.5610741	1.5611744	1.5612746	1.561375	1.5614752	1.5615755	1.5616759	1.5617763	1.5618767	1.561977	1.5620774	1.5621778	1.5622783	1.5623786	1.5624791	1.5625796	1.5626801	1.5627806	1.5628811	1.5629816	1.5630821	1.5631827	1.5632832	1.5633838	1.5634845	1.563585	1.5636857	1.5637864	1.563887	1.5639876	1.5640882	1.5641891	1.5642898	1.5643904	1.5644912	1.5645919	1.5646927	1.5647935	1.5648943	1.5649951	1.5650959	1.5651968	1.5652976	1.5653985	1.5654994	1.5656003	1.5657011	1.5658021	1.5659029	1.566004	1.5661049	1.5662059	1.5663069	1.5664079	1.566509	1.56661	1.5667109	1.5668122	1.5669131	1.5670143	1.5671153	1.5672165	1.5673176	1.5674188	1.5675199	1.5676211	1.5677223	1.5678235	1.5679247	1.5680259	1.5681273	1.5682285	1.5683298	1.568431	1.5685323	1.5686338	1.568735	1.5688365	1.5689378	1.5690391	1.5691406	1.569242	1.5693433	1.5694448	1.5695463	1.5696478	1.5697491	1.5698507	1.5699522	1.5700538	1.5701554	1.5702568	1.5703584	1.57046	1.5705616	1.5706632	1.5707648	1.5708665	1.5709682	1.5710698	1.5711715	1.5712732	1.5713749	1.5714767	1.5715784	1.5716802	1.5717819	1.5718837	1.5719855	1.5720873	1.5721892	1.572291	1.5723928	1.5724947	1.5725965	1.5726985	1.5728004	1.5729023	1.5730042	1.5731062	1.5732082	1.5733101	1.5734121	1.5735141	1.5736163	1.5737183	1.5738204	1.5739224	1.5740244	1.5741265	1.5742288	1.5743308	1.574433	1.5745351	1.5746373	1.5747395	1.5748416	1.5749439	1.5750462	1.5751483	1.5752506	1.575353	1.5754552	1.5755575	1.5756599	1.5757622	1.5758644	1.575967	1.5760692	1.5761718	1.576274	1.5763764	1.576479	1.5765814	1.5766839	1.5767863	1.5768889	1.5769913	1.577094	1.5771964	1.577299	1.5774015	1.5775042	1.5776067	1.5777093	1.5778118	1.5779146	1.5780171	1.5781199	1.5782226	1.5783253	1.578428	1.5785307	1.5786334	1.5787363	1.5788389	1.5789418	1.5790446	1.5791473	1.5792502	1.5793531	1.579456	1.5795587	1.5796617	1.5797646	1.5798676	1.5799704	1.5800734	1.5801764	1.5802794	1.5803823	1.5804852	1.5805883	1.5806913	1.5807945	1.5808976	1.5810006	1.5811037	1.5812067	1.5813099	1.581413	1.5815161	1.5816194	1.5817225	1.5818257	1.581929	1.5820322	1.5821354	1.5822387	1.5823419	1.5824453	1.5825485	1.5826519	1.5827552	1.5828586	1.5829619	1.5830653	1.5831686	1.583272	1.5833756	1.5834789	1.5835824	1.5836859	1.5837892	1.5838927	1.5839963	1.5840999	1.5842034	1.584307	1.5844104	1.584514	1.5846177	1.5847213	1.5848249	1.5849285	1.5850322	1.5851358	1.5852395	1.5853431	1.585447	1.5855507	1.5856544	1.5857582	1.5858619	1.5859656	1.5860696	1.5861733	1.5862772	1.5863811	1.5864848	1.5865887	1.5866926	1.5867966	1.5869005	1.5870044	1.5871084	1.5872124	1.5873163	1.5874202	1.5875243	1.5876284	1.5877324	1.5878365	1.5879405	1.5880446	1.5881487	1.5882528	1.5883569	1.588461	1.5885653	1.5886694	1.5887736	1.5888778	1.588982	1.5890863	1.5891905	1.5892948	1.5893991	1.5895033	1.5896076	1.589712	1.5898163	1.5899206	1.5900251	1.5901295	1.5902339	1.5903382	1.5904427	1.5905471	1.5906516	1.5907561	1.5908605	1.590965	1.5910696	1.5911741	1.5912787	1.5913832	1.5914876	1.5915923	1.5916969	1.5918015	1.5919062	1.5920109	1.5921155	1.5922202	1.592325	1.5924296	1.5925344	1.5926391	1.5927439	1.5928487	1.5929534	1.5930582	1.593163	1.5932679	1.5933727	1.5934776	1.5935824	1.5936873	1.5937922	1.5938971	1.594002	1.5941072	1.5942121	1.594317	1.594422	1.594527	1.594632	1.5947372	1.5948422	1.5949472	1.5950522	1.5951574	1.5952625	1.5953677	1.5954728	1.595578	1.5956832	1.5957884	1.5958935	1.5959986	1.596104	1.5962093	1.5963144	1.5964198	1.5965251	1.5966303	1.5967357	1.5968411	1.5969465	1.5970519	1.5971571	1.5972626	1.597368	1.5974735	1.5975789	1.5976844	1.5977899	1.5978953	1.5980009	1.5981064	1.5982119	1.5983174	1.598423	1.5985286	1.5986342	1.5987399	1.5988455	1.5989512	1.5990567	1.5991625	1.5992681	1.5993738	1.5994797	1.5995853	1.599691	1.5997969	1.5999026	1.6000085	1.6001143	1.6002201	1.6003259	1.6004318	1.6005377	1.6006435	1.6007495	1.6008555	1.6009612	1.6010672	1.6011733	1.6012793	1.6013851	1.6014912	1.6015972	1.6017033	1.6018094	1.6019154	1.6020215	1.6021276	1.6022338	1.6023399	1.6024461	1.6025522	1.6026584	1.6027646	1.6028707	1.6029769	1.6030831	1.6031895	1.6032957	1.603402	1.6035084	1.6036146	1.6037209	1.6038274	1.6039337	1.60404	1.6041465	1.6042528	1.6043593	1.6044657	1.6045722	1.6046788	1.6047852	1.6048917	1.6049982	1.6051047	1.6052113	1.6053177	1.6054243	1.605531	1.6056377	1.6057442	1.6058508	1.6059575	1.6060641	1.6061709	1.6062776	1.6063843	1.606491	1.6065978	1.6067045	1.6068113	1.606918	1.6070249	1.6071317	1.6072385	1.6073455	1.6074523	1.6075591	1.6076661	1.6077729	1.6078799	1.6079869	1.6080937	1.6082008	1.6083078	1.6084148	1.6085218	1.6086289	1.6087359	1.608843	1.6089501	1.6090572	1.6091644	1.6092714	1.6093785	1.6094857	1.6095929	1.6097001	1.6098074	1.6099145	1.6100218	1.610129	1.6102363	1.6103436	1.6104509	1.6105583	1.6106656	1.6107728	1.6108801	1.6109877	1.6110951	1.6112024	1.6113099	1.6114173	1.6115247	1.6116322	1.6117398	1.6118472	1.6119547	1.6120623	1.6121699	1.6122774	1.6123849	1.6124926	1.6126002	1.6127079	1.6128154	1.6129231	1.6130308	1.6131386	1.6132462	1.6133538	1.6134616	1.6135694	1.6136771	1.6137849	1.6138928	1.6140006	1.6141084	1.6142162	1.6143241	1.614432	1.6145399	1.6146477	1.6147556	1.6148636	1.6149716	1.6150795	1.6151875	1.6152955	1.6154035	1.6155115	1.6156197	1.6157277	1.6158358	1.6159439	1.6160519	1.6161602	1.6162683	1.6163765	1.6164846	1.6165928	1.616701	1.6168092	1.6169174	1.6170256	1.6171341	1.6172423	1.6173506	1.6174588	1.6175672	1.6176757	1.6177839	1.6178923	1.6180006	1.6181092	1.6182176	1.6183259	1.6184344	1.6185429	1.6186514	1.6187599	1.6188684	1.618977	1.6190854	1.619194	1.6193026	1.6194112	1.6195199	1.6196285	1.6197371	1.6198459	1.6199545	1.6200631	1.6201719	1.6202805	1.6203893	1.6204981	1.6206069	1.6207156	1.6208245	1.6209333	1.6210421	1.621151	1.6212599	1.6213686	1.6214776	1.6215866	1.6216955	1.6218044	1.6219134	1.6220223	1.6221313	1.6222404	1.6223494	1.6224585	1.6225674	1.6226765	1.6227857	1.6228946	1.6230038	1.623113	1.6232221	1.6233313	1.6234405	1.6235496	1.6236589	1.6237681	1.6238773	1.6239866	1.6240959	1.6242052	1.6243144	1.6244237	1.6245332	1.6246426	1.6247519	1.6248612	1.6249707	1.6250801	1.6251895	1.6252991	1.6254085	1.6255178	1.6256274	1.625737	1.6258465	1.6259561	1.6260656	1.6261753	1.6262848	1.6263945	1.6265041	1.6266137	1.6267233	1.626833	1.6269426	1.6270523	1.6271621	1.6272718	1.6273816	1.6274914	1.6276011	1.6277111	1.6278208	1.6279306	1.6280406	1.6281503	1.6282603	1.6283702	1.6284801	1.62859	1.6286999	1.6288098	1.62892	1.6290299	1.6291399	1.6292499	1.62936	1.62947	1.6295801	1.6296902	1.6298003	1.6299103	1.6300205	1.6301308	1.6302409	1.6303511	1.6304612	1.6305716	1.6306818	1.6307919	1.6309022	1.6310126	1.6311228	1.6312331	1.6313435	1.6314539	1.6315641	1.6316746	1.6317849	1.6318954	1.6320058	1.6321162	1.6322267	1.6323372	1.6324477	1.6325582	1.6326687	1.6327792	1.6328897	1.6330004	1.633111	1.6332216	1.6333321	1.6334429	1.6335535	1.6336643	1.6337749	1.6338856	1.6339962	1.634107	1.6342177	1.6343286	1.6344393	1.6345501	1.634661	1.6347717	1.6348827	1.6349936	1.6351043	1.6352153	1.6353261	1.6354371	1.6355481	1.635659	1.63577	1.6358811	1.6359921	1.636103	1.636214	1.6363251	1.6364361	1.6365473	1.6366584	1.6367695	1.6368806	1.6369917	1.637103	1.6372142	1.6373254	1.6374365	1.6375479	1.6376591	1.6377704	1.6378816	1.637993	1.6381042	1.6382155	1.6383269	1.6384383	1.6385497	1.6386611	1.6387726	1.6388839	1.6389954	1.639107	1.6392183	1.6393298	1.6394413	1.6395528	1.6396644	1.639776	1.6398876	1.6399992	1.6401107	1.6402223	1.640334	1.6404457	1.6405574	1.6406691	1.6407808	1.6408926	1.6410043	1.641116	1.6412278	1.6413395	1.6414514	1.6415632	1.6416751	1.6417869	1.6418989	1.6420107	1.6421226	1.6422344	1.6423465	1.6424584	1.6425704	1.6426823	1.6427944	1.6429064	1.6430185	1.6431305	1.6432425	1.6433548	1.6434668	1.6435789	1.6436909	1.6438032	1.6439153	1.6440275	1.6441398	1.6442519	1.6443641	1.6444764	1.6445887	1.6447009	1.6448133	1.6449256	1.645038	1.6451503	1.6452626	1.645375	1.6454874	1.6455998	1.6457123	1.6458248	1.6459372	1.6460497	1.6461622	1.6462747	1.6463872	1.6464998	1.6466124	1.6467249	1.6468375	1.6469502	1.6470628	1.6471754	1.6472881	1.6474007	1.6475134	1.6476262	1.6477389	1.6478516	1.6479645	1.6480771	1.64819	1.6483028	1.6484156	1.6485285	1.6486413	1.6487541	1.6488671	1.64898	1.6490929	1.6492059	1.6493189	1.6494319	1.6495448	1.6496578	1.6497709	1.6498839	1.649997	1.65011	1.6502231	1.6503363	1.6504494	1.6505625	1.6506757	1.6507889	1.6509022	1.6510152	1.6511284	1.6512418	1.651355	1.6514683	1.6515816	1.6516949	1.6518083	1.6519215	1.6520349	1.6521482	1.6522617	1.6523751	1.6524886	1.652602	1.6527154	1.6528289	1.6529424	1.6530559	1.6531695	1.653283	1.6533966	1.6535101	1.6536237	1.6537373	1.6538509	1.6539646	1.6540782	1.654192	1.6543056	1.6544193	1.6545331	1.6546469	1.6547606	1.6548744	1.6549882	1.655102	1.6552157	1.6553296	1.6554435	1.6555574	1.6556714	1.6557852	1.6558992	1.6560131	1.6561271	1.6562411	1.656355
-3.33621	3.71598	276.731	275.114	276.743	280.194	285.877	287.418	288.328	288.937	289.167	289.125	288.786	288.566	288.439	288.55	288.986	290.194	292.09	294.257	296.483	298.613	300.241	301.426	302.553	303.485	304.383	305.219	306.085	307.023	308.005	308.935	309.863	310.791	311.815	312.911	314.278	315.955	317.701	319.323	320.797	322.08	323.068	324.048	324.986	325.871	326.739	327.429	328.119	328.783	329.444	330.236	331.089	332.602	334.222	335.712	336.831	336.001	338.426	341.21	344.252	347.119	349.542	350.401	345.326	344.282	347.194	349.43	351.536	353.425	355.154	356.666	357.965	359.071	359.894	360.494	361.04	361.213	361.169	361.76	362.984	364.444	365.923	367.295	368.569	369.938	371.424	372.913	374.434	375.973	377.437	378.573	379.581	380.512	381.473	382.592	384.307	386.357	388.464	390.562	392.506	394.305	395.529	396.517	397.378	397.757	398.016	398.209	398.484	399.12	400.376	401.756	403.217	404.818	406.784	408.892	411.061	413.172	415.174	416.995	418.393	419.655	420.741	421.805	422.827	423.928	425.085	426.395	428.004	429.777	431.623	433.495	435.219	436.787	437.934	438.689	439.387	439.971	440.497	441.079	441.785	442.711	443.867	445.241	446.758	448.345	449.986	451.641	453.074	454.216	455.317	456.437	457.699	459.079	460.708	462.344	463.946	465.609	467.184	468.722	470.512	472.335	474.233	476.118	478.106	479.657	480.686	481.633	482.552	483.638	485.362	487.591	489.922	492.409	494.305	495.714	497.052	498.43	499.806	501.259	502.904	504.648	506.479	508.406	510.409	512.622	514.895	517.161	519.348	521.381	523.257	525.191	526.665	527.758	528.749	529.752	530.773	532.074	533.413	534.91	536.568	538.31	540.173	542.095	544.08	546.112	548.264	550.363	552.682	555.271	558.063	561.211	564.413	567.615	570.842	573.834	576.628	578.707	580.054	580.674	582.216	584.006	585.807	587.679	589.365	591.038	592.584	594.214	595.889	597.619	599.484	601.368	603.261	605.209	607.168	609.299	611.622	614.098	616.868	619.739	622.72	625.611	628.148	630.551	632.195	633.922	637.586	641.776	650.06	645.56	641.405	635.392	638.251	644.388	649.634	654.185	658.287	661.774	664.929	667.664	669.99	672.079	673.829	675.43	676.783	677.963	679.135	679.718	680.24	680.795	681.468	682.406	684.235	686.13	688.32	690.832	693.706	696.786	699.996	703.3	706.424	709.494	712.231	714.859	717.279	719.558	721.47	722.961	724.247	725.389	726.804	728.977	730.741	731.402	732.234	733.747	735.903	737.977	740.202	742.172	744.073	745.976	748.331	750.87	753.057	754.576	755.808	756.858	757.726	758.413	759.295	759.901	760.458	760.953	761.532	762.225	763.133	764.283	765.748	767.749	770.008	772.766	775.884	779.215	782.542	785.741	788.589	791.081	792.984	794.384	794.957	794.056	793.064	792.034	791.922	792.155	793.064	794.755	797.211	800.834	805.951	809.799	811.344	810.855	812.952	815.086	817.427	819.825	822.304	824.56	827.05	828.81	830.291	831.667	833.031	834.402	835.795	837.389	838.935	840.582	842.315	844.154	846.065	848.081	850.18	852.352	854.547	857.118	859.934	862.553	864.655	866.627	867.877	869.408	870.908	872.567	874.185	875.94	877.692	879.463	881.255	883.145	885.186	887.33	889.742	892.867	895.897	899.311	902.622	905.482	907.456	909.289	910.922	912.656	914.11	914.691	915.197	915.487	916.08	917.155	918.481	920.027	921.69	923.477	925.316	927.383	929.575	931.925	934.432	936.925	939.445	941.77	943.861	945.767	947.368	947.991	948.56	949.312	950.777	952.324	954.094	955.998	958.193	960.617	963.393	966.357	969.353	972.325	975.188	977.742	980.138	982.282	984.327	986.353	987.679	988.83	989.87	991.096	992.739	994.44	996.276	998.268	1000.42	1002.7	1004.96	1007.39	1009.75	1012.16	1014.21	1015.72	1016.8	1017.8	1018.88	1020.04	1021.65	1023.44	1025.4	1027.95	1030.73	1033.53	1036.31	1039.08	1041.4	1043.33	1045.23	1046.82	1048.11	1049.01	1048.82	1048.12	1047.32	1046.53	1046.11	1046.01	1046.01	1046.16	1046.5	1046.91	1047.81	1048.97	1050.35	1051.87	1053.35	1054.91	1056.29	1057.88	1059.52	1061.09	1062.48	1063.68	1064.49	1065.17	1065.36	1065.38	1066.92	1068.89	1071.47	1074.52	1077.28	1079.34	1079.97	1079.44	1078.21	1076.03	1073.35	1068.81	1067.4	1066.27	1069.04	1068.53	1066.63	1067.04	1068.39	1070.31	1071.34	1067.51	1068.47	1069.88	1071.42	1072.87	1074.45	1076.07	1077.32	1077.26	1077.08	1077.18	1077.59	1078.04	1078.54	1078.99	1079.48	1079.89	1080.28	1080.48	1080.56	1080.8	1080.7	1080.17	1078.6	1076.64	1074.31	1071.58	1068.26	1064.17	1061.42	1059.51	1058.98	1059.09	1059.78	1060.6	1061.79	1063.33	1065.23	1067.13	1068.52	1069.54	1069.35	1069.98	1070.07	1069.64	1068.25	1066.47	1064.53	1062.5	1060.69	1059.14	1057.93	1056.74	1055.71	1054.22	1052.81	1051.38	1049.86	1047.54	1045.21	1042.94	1041.25	1040.04	1038.42	1037.05	1036.25	1035.75	1035.22	1034.82	1033.7	1032.81	1032.91	1032.79	1031.8	1030.46	1028.92	1026.81	1024.49	1022.1	1020.63	1020.18	1020.72	1020.77	1020.74	1019.93	1018.87	1017.57	1016.46	1015.47	1014.35	1013.16	1011.88	1010.62	1009.04	1007.26	1005.2	1003.18	1001.26	999.222	997.479	995.47	992.88	989.609	986.848	984.248	981.907	979.547	977.29	975.199	973.22	971.347	969.487	967.654	965.838	964.058	962.482	961.084	959.659	958.29	956.178	953.925	951.773	950.396	949.916	949.477	948.582	947.181	945.972	944.425	942.783	940.466	937.631	934.896	932.576	930.197	927.518	924.789	922.249	919.944	918.039	916.661	915.655	914.837	914.239	913.331	912.343	911.187	910.419	909.375	908.294	906.841	905.294	903.5	901.64	898.702	895.482	892.355	889.473	886.702	884.021	881.468	878.979	876.569	874.22	871.913	869.736	867.563	865.534	863.591	861.809	859.999	858.189	856.544	854.938	853.371	851.797	850.168	848.428	846.339	844.056	841.64	839.023	836.069	832.701	828.846	825.025	821.217	818.148	815.58	813.174	810.892	808.749	807.174	806.174	805.597	804.858	803.634	801.764	799.53	796.811	793.656	790.134	786.089	781.841	777.689	774.523	771.386	768.52	765.423	762.703	760.423	758.781	757.264	755.657	753.726	751.04	748.107	744.794	741.474	738.231	735.408	732.622	730.385	728.629	726.975	725.395	723.782	721.742	719.842	718.329	717.032	715.572	713.6	711.29	708.738	706.158	703.548	701.021	698.54	696.083	693.594	690.966	688.201	685.361	682.409	679.775	677.313	675.083	672.913	670.726	668.479	666.265	664.098	661.909	659.674	657.459	655.213	652.912	650.485	647.828	644.835	641.746	639.062	636.878	634.74	632.479	629.493	626.36	623.158	620.037	617.05	614.429	611.973	609.629	607.495	605.477	603.694	602.226	600.885	598.683	595.623	593.627	591.711	589.795	586.823	583.313	579.681	575.849	572.189	568.955	566.074	563.463	561.421	561.798	560.513	559.14	557.404	555.629	553.514	551.01	547.769	544.472	540.355	537.271	534.289	531.359	528.449	525.648	522.991	520.548	518.155	515.893	513.664	511.411	509.528	507.763	506.064	504.402	502.739	501.137	499.207	497.305	495.311	493.155	490.494	487.379	484.183	480.647	476.969	473.211	469.549	466.167	462.905	459.921	457.436	455.316	453.508	452.103	450.951	449.931	448.987	447.986	447.033	445.857	444.547	443.047	441.393	439.576	437.621	435.623	433.606	431.281	428.915	426.559	424.528	423.353	422.247	421.062	419.806	418.216	416.533	414.708	412.315	409.686	406.966	404.22	401.595	399.08	397.114	395.282	393.529	391.843	390.154	388.563	387.088	385.709	384.317	382.915	381.542	380.152	378.77	377.405	375.997	374.692	373.467	372.269	371.111	370.069	369.005	367.784	366.505	365.035	363.523	362.184	361.382	360.282	358.785	356.576	354.133	351.404	348.619	346.501	345.098	344.07	343.316	342.691	342.187	341.476	341.107	341.122	341.556	343.127	344.757	343.875	342.861	341.383	339.177	335.289	333.715	332.392	331.052	330.001	329.136	329.222	327.827	326.132	324.373	322.672	321.098	319.566	318.355	317.175	316.142	315.073	314.048	312.984	311.864	310.66	309.379	308.001	306.647	305.32	304.035	302.802	301.806	301.16	300.804	300.569	300.274	299.642	298.903	298.004	297.093	296.002	294.991	293.876	292.224	290.388	289.57	289.231	289.259	289.393	289.503	289.442	289.317	289.084	288.574	287.847	286.741	285.559	283.983	282.282	280.606	278.84	277.964	277.265	276.849	276.259	275.464	274.31	272.908	271.455	270.013	268.546	267.446	266.505	265.863	265.271	264.672	264.058	263.308	262.4	261.234	260.105	258.862	257.544	256.172	254.734	253.286	251.829	250.519	249.171	247.891	246.683	245.459	244.084	242.581	240.895	238.876	236.451	233.248
